s,match_i,ed,ed_dot,efai,efai_dot,project_curv,ego_x,ego_y
38.9936,390,0.693792,-0.0267419,-0.00668501,-0.247197,0.0304215,8.08437,180.316
38.9936,390,0.693792,-0.0267419,-0.00668501,-0.247197,0.0304215,8.08437,180.316
39.402,394,0.706713,-0.0268666,-0.00674042,-0.246134,0.0304215,7.74715,180.101
39.402,394,0.706713,-0.0268666,-0.00674042,-0.246134,0.0304215,7.74715,180.101
39.8055,398,0.719512,-0.02663,-0.00677116,-0.244175,0.0304215,7.417,179.884
39.8055,398,0.719512,-0.02663,-0.00677116,-0.244175,0.0304215,7.417,179.884
40.2073,402,0.732226,-0.0266232,-0.00675407,-0.245109,0.0304215,7.09092,179.664
40.2073,402,0.732226,-0.0266232,-0.00675407,-0.245109,0.0304215,7.09092,179.664
40.6119,406,0.745014,-0.0267836,-0.00673682,-0.24721,0.0304215,6.7655,179.439
40.6119,406,0.745014,-0.0267836,-0.00673682,-0.24721,0.0304215,6.7655,179.439
41.0205,410,0.757936,-0.0270772,-0.00673973,-0.249657,0.0304215,6.4397,179.208
41.0205,410,0.757936,-0.0270772,-0.00673973,-0.249657,0.0304215,6.4397,179.208
41.4314,414,0.770817,-0.0270394,-0.00675386,-0.248749,0.0304215,6.11503,178.971
41.4314,414,0.770817,-0.0270394,-0.00675386,-0.248749,0.0304215,6.11503,178.971
41.8372,418,0.78361,-0.0267109,-0.00676327,-0.245731,0.0304215,5.79752,178.733
41.8372,418,0.78361,-0.0267109,-0.00676327,-0.245731,0.0304215,5.79752,178.733
42.2415,422,0.79637,-0.0267255,-0.00675233,-0.246486,0.0304215,5.48437,178.493
42.2415,422,0.79637,-0.0267255,-0.00675233,-0.246486,0.0304215,5.48437,178.493
42.6484,426,0.809247,-0.0269435,-0.00675029,-0.248518,0.0304215,5.17227,178.247
42.6484,426,0.809247,-0.0269435,-0.00675029,-0.248518,0.0304215,5.17227,178.247
43.0618,431,0.822164,-0.0276181,-0.00684795,-0.250894,0.0304215,4.86021,177.994
43.0618,431,0.822164,-0.0276181,-0.00684795,-0.250894,0.0304215,4.86021,177.994
43.4751,435,0.835086,-0.0276665,-0.00688471,-0.249959,0.0304215,4.54967,177.737
43.4751,435,0.835086,-0.0276665,-0.00688471,-0.249959,0.0304215,4.54967,177.737
43.8832,439,0.847849,-0.0274017,-0.00691273,-0.24693,0.0304215,4.24639,177.479
43.8832,439,0.847849,-0.0274017,-0.00691273,-0.24693,0.0304215,4.24639,177.479
44.2897,443,0.860612,-0.0274545,-0.00691184,-0.247786,0.0304215,3.9477,177.219
44.2897,443,0.860612,-0.0274545,-0.00691184,-0.247786,0.0304215,3.9477,177.219
44.6988,447,0.873499,-0.0276919,-0.0069134,-0.249833,0.0304215,3.65044,176.953
44.6988,447,0.873499,-0.0276919,-0.0069134,-0.249833,0.0304215,3.65044,176.953
45.1119,451,0.886432,-0.0280714,-0.00693678,-0.252217,0.0304215,3.35368,176.681
45.1119,451,0.886432,-0.0280714,-0.00693678,-0.252217,0.0304215,3.35368,176.681
45.5273,455,0.899412,-0.0281108,-0.00697223,-0.251271,0.0304215,3.0588,176.404
45.5273,455,0.899412,-0.0281108,-0.00697223,-0.251271,0.0304215,3.0588,176.404
45.9375,459,0.912221,-0.0278357,-0.00699938,-0.248221,0.0304215,2.77127,176.126
45.9375,459,0.912221,-0.0278357,-0.00699938,-0.248221,0.0304215,2.77127,176.126
46.3461,463,0.925027,-0.0279169,-0.00700581,-0.248974,0.0304215,2.48851,175.847
46.3461,463,0.925027,-0.0279169,-0.00700581,-0.248974,0.0304215,2.48851,175.847
46.76,468,0.93785,-0.0285327,-0.00710151,-0.251004,0.0304215,2.20757,175.562
46.76,468,0.93785,-0.0285327,-0.00710151,-0.251004,0.0304215,2.20757,175.562
47.1752,472,0.950785,-0.0289699,-0.00713758,-0.253372,0.0304215,1.92755,175.271
47.1752,472,0.950785,-0.0289699,-0.00713758,-0.253372,0.0304215,1.92755,175.271
47.5925,476,0.963705,-0.029037,-0.00718089,-0.252409,0.0304215,1.64978,174.975
47.5925,476,0.963705,-0.029037,-0.00718089,-0.252409,0.0304215,1.64978,174.975
48.0047,480,0.976501,-0.0287432,-0.0072068,-0.249452,0.0304215,1.3794,174.68
48.0047,480,0.976501,-0.0287432,-0.0072068,-0.249452,0.0304215,1.3794,174.68
48.4151,484,0.989273,-0.028804,-0.0072084,-0.250214,0.0304215,1.11398,174.382
48.4151,484,0.989273,-0.028804,-0.0072084,-0.250214,0.0304215,1.11398,174.382
48.8282,488,1.00216,-0.029062,-0.00721332,-0.252243,0.0304215,0.850752,174.079
48.8282,488,1.00216,-0.029062,-0.00721332,-0.252243,0.0304215,0.850752,174.079
49.2451,492,1.0151,-0.0294656,-0.00724042,-0.2546,0.0304215,0.58888,173.771
49.2451,492,1.0151,-0.0294656,-0.00724042,-0.2546,0.0304215,0.58888,173.771
49.6674,497,1.028,-0.02989,-0.0073728,-0.253608,0.0304215,0.329611,173.457
49.6674,497,1.028,-0.02989,-0.0073728,-0.253608,0.0304215,0.329611,173.457
50.0814,501,1.04078,-0.0296023,-0.00740304,-0.250517,0.0304215,0.0777317,173.144
50.0814,501,1.04078,-0.0296023,-0.00740304,-0.250517,0.0304215,0.0777317,173.144
50.4937,505,1.05352,-0.0296861,-0.00741055,-0.251256,0.0304215,-0.169027,172.83
50.4937,505,1.05352,-0.0296861,-0.00741055,-0.251256,0.0304215,-0.169027,172.83
50.9085,509,1.06637,-0.0299357,-0.00741245,-0.253387,0.0304215,-0.41324,172.51
50.9085,509,1.06637,-0.0299357,-0.00741245,-0.253387,0.0304215,-0.41324,172.51
51.3272,513,1.0793,-0.030328,-0.00743467,-0.255738,0.0304215,-0.655663,172.185
51.3272,513,1.0793,-0.030328,-0.00743467,-0.255738,0.0304215,-0.655663,172.185
51.7481,517,1.09224,-0.0303459,-0.00746826,-0.254736,0.0304215,-0.895139,171.855
51.7481,517,1.09224,-0.0303459,-0.00746826,-0.254736,0.0304215,-0.895139,171.855
52.1671,522,1.10501,-0.0304448,-0.00759678,-0.251621,0.0304215,-1.12725,171.526
52.1671,522,1.10501,-0.0304448,-0.00759678,-0.251621,0.0304215,-1.12725,171.526
52.5811,526,1.11772,-0.0305109,-0.00759968,-0.252347,0.0304215,-1.35411,171.196
52.5811,526,1.11772,-0.0305109,-0.00759968,-0.252347,0.0304215,-1.35411,171.196
52.9975,530,1.13051,-0.030783,-0.00760585,-0.254344,0.0304215,-1.57808,170.861
52.9975,530,1.13051,-0.030783,-0.00760585,-0.254344,0.0304215,-1.57808,170.861
53.4179,534,1.14341,-0.0311779,-0.00762737,-0.256807,0.0304215,-1.79984,170.52
53.4179,534,1.14341,-0.0311779,-0.00762737,-0.256807,0.0304215,-1.79984,170.52
53.8404,538,1.15635,-0.0311768,-0.00765716,-0.255788,0.0304215,-2.01833,170.174
53.8404,538,1.15635,-0.0311768,-0.00765716,-0.255788,0.0304215,-2.01833,170.174
54.2612,543,1.16912,-0.0312714,-0.0077874,-0.252654,0.0304215,-2.22951,169.83
54.2612,543,1.16912,-0.0312714,-0.0077874,-0.252654,0.0304215,-2.22951,169.83
54.6768,547,1.18185,-0.0313264,-0.00778727,-0.253376,0.0304215,-2.43531,169.486
54.6768,547,1.18185,-0.0313264,-0.00778727,-0.253376,0.0304215,-2.43531,169.486
55.0948,551,1.19465,-0.0315911,-0.00779083,-0.255361,0.0304215,-2.63791,169.137
55.0948,551,1.19465,-0.0315911,-0.00779083,-0.255361,0.0304215,-2.63791,169.137
55.5167,555,1.20754,-0.0319709,-0.00780711,-0.257817,0.0304215,-2.83788,168.781
55.5167,555,1.20754,-0.0319709,-0.00780711,-0.257817,0.0304215,-2.83788,168.781
55.9408,559,1.22044,-0.0319462,-0.00783193,-0.256784,0.0304215,-3.03426,168.422
55.9408,559,1.22044,-0.0319462,-0.00783193,-0.256784,0.0304215,-3.03426,168.422
56.3633,564,1.23317,-0.0320303,-0.00796242,-0.253624,0.0304215,-3.22343,168.065
56.3633,564,1.23317,-0.0320303,-0.00796242,-0.253624,0.0304215,-3.22343,168.065
56.7803,568,1.24586,-0.0320725,-0.00795899,-0.254334,0.0304215,-3.40714,167.707
56.7803,568,1.24586,-0.0320725,-0.00795899,-0.254334,0.0304215,-3.40714,167.707
57.1998,572,1.25864,-0.0323361,-0.00796122,-0.256307,0.0304215,-3.58732,167.345
57.1998,572,1.25864,-0.0323361,-0.00796122,-0.256307,0.0304215,-3.58732,167.345
57.6091,576,1.27371,0.0155125,0.00378169,-0.128951,0,-3.76448,166.978
57.6091,576,1.27371,0.0155125,0.00378169,-0.128951,0,-3.76448,166.978
58.0187,580,1.29405,0.0682362,0.0167025,-0.128368,0,-3.93776,166.606
58.0187,580,1.29405,0.0682362,0.0167025,-0.128368,0,-3.93776,166.606
58.4226,584,1.31937,0.118713,0.029468,-0.126923,0,-4.10396,166.237
58.4226,584,1.31937,0.118713,0.029468,-0.126923,0,-4.10396,166.237
58.8249,588,1.3377,0.133103,0.032998,-0.0026396,0,-4.27558,165.873
58.8249,588,1.3377,0.133103,0.032998,-0.0026396,0,-4.27558,165.873
59.2297,592,1.34933,0.127953,0.0314635,0.0186602,0,-4.45434,165.509
59.2297,592,1.34933,0.127953,0.0314635,0.0186602,0,-4.45434,165.509
59.6384,596,1.3576,0.115578,0.0281439,0.0359978,0,-4.63785,165.144
59.6384,596,1.3576,0.115578,0.0281439,0.0359978,0,-4.63785,165.144
60.0491,600,1.36297,0.097473,0.0238289,0.0437315,0,-4.82485,164.778
60.0491,600,1.36297,0.097473,0.0238289,0.0437315,0,-4.82485,164.778
60.4543,605,1.36632,0.0786084,0.0194911,0.0429062,0,-5.01109,164.418
60.4543,605,1.36632,0.0786084,0.0194911,0.0429062,0,-5.01109,164.418
60.8576,609,1.3683,0.0625404,0.0154798,0.0395096,0,-5.19764,164.061
60.8576,609,1.3683,0.0625404,0.0154798,0.0395096,0,-5.19764,164.061
61.2632,613,1.36941,0.0487915,0.011981,0.0339904,0,-5.38606,163.702
61.2632,613,1.36941,0.0487915,0.011981,0.0339904,0,-5.38606,163.702
61.6726,617,1.37001,0.0373305,0.00907699,0.0279158,0,-5.57669,163.339
61.6726,617,1.37001,0.0373305,0.00907699,0.0279158,0,-5.57669,163.339
62.084,621,1.37026,0.027567,0.00672954,0.0223123,0,-5.76855,162.975
62.084,621,1.37026,0.027567,0.00672954,0.0223123,0,-5.76855,162.975
62.4899,625,1.37026,0.0197934,0.00489928,0.0172871,0,-5.95807,162.616
62.4899,625,1.37026,0.0197934,0.00489928,0.0172871,0,-5.95807,162.616
62.8938,629,1.37014,0.0141248,0.00349061,0.0133109,0,-6.1468,162.259
62.8938,629,1.37014,0.0141248,0.00349061,0.0133109,0,-6.1468,162.259
63.2964,633,1.37007,0.0204238,0.00500702,0.132948,-0.031453,-6.33666,161.9
63.2964,633,1.37007,0.0204238,0.00500702,0.132948,-0.031453,-6.33666,161.9
63.6892,637,1.3735,0.0682994,0.016583,0.131422,-0.031453,-6.52826,161.538
63.6892,637,1.3735,0.0682994,0.016583,0.131422,-0.031453,-6.52826,161.538
64.0837,641,1.38204,0.116619,0.0284301,0.128801,-0.031453,-6.72077,161.173
64.0837,641,1.38204,0.116619,0.0284301,0.128801,-0.031453,-6.72077,161.173
64.472,645,1.38523,0.130703,0.0323871,0.240097,-0.031453,-6.91933,160.82
64.472,645,1.38523,0.130703,0.0323871,0.240097,-0.031453,-6.91933,160.82
64.8579,649,1.38163,0.125446,0.0310421,0.261238,-0.031453,-7.1268,160.474
64.8579,649,1.38163,0.125446,0.0310421,0.261238,-0.031453,-7.1268,160.474
65.2503,652,1.37479,0.114656,0.0281575,0.278853,-0.031453,-7.34233,160.13
65.2503,652,1.37479,0.114656,0.0281575,0.278853,-0.031453,-7.34233,160.13
65.6419,656,1.36523,0.0995452,0.0242132,0.288889,-0.031453,-7.56625,159.788
65.6419,656,1.36523,0.0995452,0.0242132,0.288889,-0.031453,-7.56625,159.788
66.0355,660,1.35384,0.0826823,0.0201919,0.286897,-0.031453,-7.79693,159.448
66.0355,660,1.35384,0.0826823,0.0201919,0.286897,-0.031453,-7.79693,159.448
66.4238,664,1.34128,0.0664948,0.0164665,0.28017,-0.031453,-8.02973,159.116
66.4238,664,1.34128,0.0664948,0.0164665,0.28017,-0.031453,-8.02973,159.116
66.8103,668,1.32784,0.0532879,0.0131732,0.276122,-0.031453,-8.2662,158.789
66.8103,668,1.32784,0.0532879,0.0131732,0.276122,-0.031453,-8.2662,158.789
67.1994,672,1.31376,0.0424134,0.0104025,0.272783,-0.031453,-8.5085,158.464
67.1994,672,1.31376,0.0424134,0.0104025,0.272783,-0.031453,-8.5085,158.464
67.5923,676,1.29923,0.03365,0.00817291,0.269951,-0.031453,-8.75731,158.138
67.5923,676,1.29923,0.03365,0.00817291,0.269951,-0.031453,-8.75731,158.138
67.9874,680,1.28445,0.0262896,0.00641064,0.264605,-0.031453,-9.0115,157.814
67.9874,680,1.28445,0.0262896,0.00641064,0.264605,-0.031453,-9.0115,157.814
68.3772,684,1.26967,0.0203708,0.00503687,0.25753,-0.031453,-9.26638,157.498
68.3772,684,1.26967,0.0203708,0.00503687,0.25753,-0.031453,-9.26638,157.498
68.7652,688,1.25484,0.0160779,0.00396878,0.255079,-0.031453,-9.52398,157.187
68.7652,688,1.25484,0.0160779,0.00396878,0.255079,-0.031453,-9.52398,157.187
69.1558,692,1.2399,0.012942,0.00316994,0.254509,-0.031453,-9.78689,156.877
69.1558,692,1.2399,0.012942,0.00316994,0.254509,-0.031453,-9.78689,156.877
69.5502,696,1.22482,0.0107265,0.0026019,0.254816,-0.031453,-10.056,156.567
69.5502,696,1.22482,0.0107265,0.0026019,0.254816,-0.031453,-10.056,156.567
69.9506,699,1.20974,0.00954979,0.00232587,0.252443,-0.031453,-10.3302,156.259
69.9506,699,1.20974,0.00954979,0.00232587,0.252443,-0.031453,-10.3302,156.259
70.3418,703,1.19486,0.00825753,0.00203941,0.248073,-0.031453,-10.6045,155.959
70.3418,703,1.19486,0.00825753,0.00203941,0.248073,-0.031453,-10.6045,155.959
70.7312,707,1.18003,0.00740298,0.00182555,0.247788,-0.031453,-10.8812,155.664
70.7312,707,1.18003,0.00740298,0.00182555,0.247788,-0.031453,-10.8812,155.664
71.1231,711,1.16511,0.00684109,0.00167401,0.249238,-0.031453,-11.163,155.37
71.1231,711,1.16511,0.00684109,0.00167401,0.249238,-0.031453,-11.163,155.37
71.5189,715,1.15009,0.00657041,0.00159234,0.251083,-0.031453,-11.451,155.078
71.5189,715,1.15009,0.00657041,0.00159234,0.251083,-0.031453,-11.451,155.078
71.9167,719,1.13504,0.00640148,0.00155774,0.249899,-0.031453,-11.744,154.787
71.9167,719,1.13504,0.00640148,0.00155774,0.249899,-0.031453,-11.744,154.787
72.3093,723,1.1202,0.0062216,0.00153524,0.246442,-0.031453,-12.0366,154.504
72.3093,723,1.1202,0.0062216,0.00153524,0.246442,-0.031453,-12.0366,154.504
72.7,727,1.10541,0.00614141,0.00151302,0.246821,-0.031453,-12.3312,154.226
72.7,727,1.10541,0.00614141,0.00151302,0.246821,-0.031453,-12.3312,154.226
73.0932,731,1.09052,0.00616501,0.00150712,0.248623,-0.031453,-12.6309,153.951
73.0932,731,1.09052,0.00616501,0.00150712,0.248623,-0.031453,-12.6309,153.951
73.4903,735,1.07556,0.00634432,0.00153629,0.250843,-0.031453,-12.9367,153.676
73.4903,735,1.07556,0.00634432,0.00153629,0.250843,-0.031453,-12.9367,153.676
73.8894,739,1.06057,0.00651521,0.00158404,0.249926,-0.031453,-13.2473,153.404
73.8894,739,1.06057,0.00651521,0.00158404,0.249926,-0.031453,-13.2473,153.404
74.2833,743,1.0458,0.006569,0.00161982,0.246665,-0.031453,-13.557,153.14
74.2833,743,1.0458,0.006569,0.00161982,0.246665,-0.031453,-13.557,153.14
74.6753,747,1.03106,0.00666151,0.00163999,0.247196,-0.031453,-13.8685,152.88
74.6753,747,1.03106,0.00666151,0.00163999,0.247196,-0.031453,-13.8685,152.88
75.0697,751,1.01625,0.00682131,0.00166654,0.249114,-0.031453,-14.185,152.623
75.0697,751,1.01625,0.00682131,0.00166654,0.249114,-0.031453,-14.185,152.623
75.4681,755,1.00135,0.0070865,0.00171466,0.251416,-0.031453,-14.5074,152.368
75.4681,755,1.00135,0.0070865,0.00171466,0.251416,-0.031453,-14.5074,152.368
75.8685,759,0.986437,0.00730968,0.00177597,0.250553,-0.031453,-14.8346,152.116
75.8685,759,0.986437,0.00730968,0.00177597,0.250553,-0.031453,-14.8346,152.116
76.2635,763,0.971692,0.00738494,0.00181976,0.247329,-0.031453,-15.1604,151.871
76.2635,763,0.971692,0.00738494,0.00181976,0.247329,-0.031453,-15.1604,151.871
76.6567,767,0.957011,0.007502,0.00184578,0.247887,-0.031453,-15.4876,151.631
76.6567,767,0.957011,0.007502,0.00184578,0.247887,-0.031453,-15.4876,151.631
77.0524,771,0.942249,0.00768928,0.00187716,0.249825,-0.031453,-15.8196,151.394
77.0524,771,0.942249,0.00768928,0.00187716,0.249825,-0.031453,-15.8196,151.394
77.4519,775,0.927391,0.00797138,0.00192765,0.252136,-0.031453,-16.1575,151.159
77.4519,775,0.927391,0.00797138,0.00192765,0.252136,-0.031453,-16.1575,151.159
77.8535,779,0.912529,0.00819946,0.00199089,0.251276,-0.031453,-16.4999,150.928
77.8535,779,0.912529,0.00819946,0.00199089,0.251276,-0.031453,-16.4999,150.928
78.2497,783,0.897834,0.00826845,0.002036,0.248049,-0.031453,-16.8406,150.704
78.2497,783,0.897834,0.00826845,0.002036,0.248049,-0.031453,-16.8406,150.704
78.6469,786,0.883205,0.00874036,0.00214914,0.248611,-0.031453,-17.1823,150.485
78.6469,786,0.883205,0.00874036,0.00214914,0.248611,-0.031453,-17.1823,150.485
79.0437,790,0.868483,0.00893162,0.0021793,0.250552,-0.031453,-17.5287,150.269
79.0437,790,0.868483,0.00893162,0.0021793,0.250552,-0.031453,-17.5287,150.269
79.4443,794,0.853657,0.00921812,0.00222778,0.252864,-0.031453,-17.8808,150.055
79.4443,794,0.853657,0.00921812,0.00222778,0.252864,-0.031453,-17.8808,150.055
79.847,798,0.838806,0.0093882,0.00227837,0.252111,-0.031453,-18.2372,149.845
79.847,798,0.838806,0.0093882,0.00227837,0.252111,-0.031453,-18.2372,149.845
80.2443,802,0.824148,0.00938569,0.00230993,0.248876,-0.031453,-18.5914,149.643
80.2443,802,0.824148,0.00938569,0.00230993,0.248876,-0.031453,-18.5914,149.643
80.6398,806,0.809547,0.00944923,0.00232222,0.249439,-0.031453,-18.9463,149.446
80.6398,806,0.809547,0.00944923,0.00232222,0.249439,-0.031453,-18.9463,149.446
81.0378,810,0.79483,0.00959268,0.00233937,0.251366,-0.031453,-19.3057,149.252
81.0378,810,0.79483,0.00959268,0.00233937,0.251366,-0.031453,-19.3057,149.252
81.4395,814,0.780028,0.00984612,0.0023784,0.253659,-0.031453,-19.6707,149.061
81.4395,814,0.780028,0.00984612,0.0023784,0.253659,-0.031453,-19.6707,149.061
81.8434,818,0.76521,0.0100189,0.00243032,0.252769,-0.031453,-20.0397,148.873
81.8434,818,0.76521,0.0100189,0.00243032,0.252769,-0.031453,-20.0397,148.873
82.2418,822,0.750588,0.0100356,0.0024688,0.249505,-0.031453,-20.4061,148.693
82.2418,822,0.750588,0.0100356,0.0024688,0.249505,-0.031453,-20.4061,148.693
82.6385,826,0.736019,0.0101314,0.0024886,0.250054,-0.031453,-20.7729,148.519
82.6385,826,0.736019,0.0101314,0.0024886,0.250054,-0.031453,-20.7729,148.519
83.0375,830,0.721354,0.010314,0.00251429,0.251981,-0.031453,-21.1439,148.348
83.0375,830,0.721354,0.010314,0.00251429,0.251981,-0.031453,-21.1439,148.348
83.4404,834,0.706608,0.0106051,0.0025606,0.254281,-0.031453,-21.5203,148.18
83.4404,834,0.706608,0.0106051,0.0025606,0.254281,-0.031453,-21.5203,148.18
83.8453,838,0.691832,0.010801,0.00261888,0.253396,-0.031453,-21.9005,148.016
83.8453,838,0.691832,0.010801,0.00261888,0.253396,-0.031453,-21.9005,148.016
84.2449,842,0.677244,0.0108253,0.0026619,0.250135,-0.031453,-22.2777,147.859
84.2449,842,0.677244,0.0108253,0.0026619,0.250135,-0.031453,-22.2777,147.859
84.6426,846,0.662707,0.0109367,0.00268546,0.250696,-0.031453,-22.6549,147.708
84.6426,846,0.662707,0.0109367,0.00268546,0.250696,-0.031453,-22.6549,147.708
85.0427,850,0.648093,0.0111389,0.00271424,0.252632,-0.031453,-23.036,147.56
85.0427,850,0.648093,0.0111389,0.00271424,0.252632,-0.031453,-23.036,147.56
85.4467,854,0.633365,0.0114491,0.00276346,0.254938,-0.031453,-23.4224,147.417
85.4467,854,0.633365,0.0114491,0.00276346,0.254938,-0.031453,-23.4224,147.417
85.8508,859,0.618647,0.0113967,0.00276221,0.254054,-0.031453,-23.8123,147.277
85.8508,859,0.618647,0.0113967,0.00276221,0.254054,-0.031453,-23.8123,147.277
86.2514,863,0.604088,0.0114211,0.00280741,0.250789,-0.031453,-24.1987,147.144
86.2514,863,0.604088,0.0114211,0.00280741,0.250789,-0.031453,-24.1987,147.144
86.6502,867,0.589599,0.0115467,0.0028341,0.251356,-0.031453,-24.5849,147.017
86.6502,867,0.589599,0.0115467,0.0028341,0.251356,-0.031453,-24.5849,147.017
87.0515,871,0.575051,0.0117854,0.00287061,0.253216,-0.031453,-24.9747,146.894
87.0515,871,0.575051,0.0117854,0.00287061,0.253216,-0.031453,-24.9747,146.894
87.4566,875,0.560406,0.0121407,0.00292918,0.255522,-0.031453,-25.3695,146.775
87.4566,875,0.560406,0.0121407,0.00292918,0.255522,-0.031453,-25.3695,146.775
87.8637,879,0.545745,0.0123762,0.00299869,0.254638,-0.031453,-25.7676,146.66
87.8637,879,0.545745,0.0123762,0.00299869,0.254638,-0.031453,-25.7676,146.66
88.2654,883,0.531266,0.012416,0.00305102,0.251374,-0.031453,-26.1618,146.552
88.2654,883,0.531266,0.012416,0.00305102,0.251374,-0.031453,-26.1618,146.552
88.6653,887,0.516818,0.0125639,0.0030828,0.251954,-0.031453,-26.5553,146.449
